32,0.5,0,0,0,0,0,0,0,0
33,0.5,0.14649716177861877,-0.043511352885525018,0.33250283822138132,0.70051135288552524,168.5,163.5,174.5,187.5
34,0.5,0.094995269631031248,0.36549479659413436,0.40500473036896883,0.70650520340586564,176.5,48.5,186.5,59.5
35,0.5,-0.013008041627246872,-0.023010406811731259,0.51400804162724711,0.65901040681173129,70.5,37.5,87.5,59.5
36,0.5,0.027492904446546861,-0.085511825922421889,0.49250709555345318,0.68951182592242211,120.5,162.5,135.5,187.5
37,0.5,-0.0085080416272468717,-0.044510879848628136,0.51850804162724706,0.66851087984862834,112.5,133.5,129.5,156.5
38,0.5,-0.005008041627246872,-0.048010879848628139,0.52200804162724701,0.66501087984862828,146.5,133.5,163.5,156.5
39,0.5,0.17249763481551567,0.36549479659413436,0.32750236518448445,0.70650520340586564,182.5,145.5,187.5,156.5
40,0.5,0.0819943235572375,-0.14951419110690631,0.45400567644276263,0.78051419110690634,0.5,157.5,12.5,187.5
41,0.5,0.073994323557237493,-0.14951419110690631,0.44600567644276262,0.78051419110690634,13.5,157.5,25.5,187.5
42,0.5,0.0014924314096499813,0.081492431409649985,0.49750756859035011,0.57750756859035002,0.5,0.5,16.5,16.5
43,0.5,0.0024924314096499813,0.065492431409649984,0.49850756859035011,0.56150756859035,17.5,0.5,33.5,16.5
44,0.5,0.12699668874172187,-0.20300520340586564,0.34400331125827821,0.13800520340586564,47.5,5.5,54.5,16.5
45,0.5,0.064994323557237499,0.23699763481551567,0.43700567644276261,0.39200236518448445,96.5,11.5,108.5,16.5
46,0.5,0.14449716177861877,-0.047002838221381266,0.33050283822138132,0.13900283822138129,181.5,77.5,187.5,83.5
47,0.5,0.017992904446546859,-0.076011825922421894,0.48300709555345317,0.69901182592242206,136.5,162.5,151.5,187.5
48,0.5,0.017492904446546859,-0.04851087984862814,0.48250709555345317,0.66451087984862833,0.5,108.5,15.5,131.5
49,0.5,0.054495742667928129,-0.044510879848628136,0.3335042573320719,0.66851087984862834,16.5,108.5,25.5,131.5
50,0.5,0.015992904446546861,-0.043010879848628135,0.48100709555345317,0.67001087984862828,26.5,108.5,41.5,131.5
51,0.5,0.030993377483443739,-0.04851087984862814,0.46500662251655633,0.66451087984862833,42.5,108.5,56.5,131.5
52,0.5,0.011992431409649982,-0.044510879848628136,0.50800756859035012,0.66851087984862834,57.5,108.5,73.5,131.5
53,0.5,0.021992904446546859,-0.050510879848628135,0.48700709555345317,0.66251087984862833,74.5,108.5,89.5,131.5
54,0.5,0.035993377483443736,-0.046510879848628138,0.47000662251655634,0.66651087984862833,90.5,108.5,104.5,131.5
55,0.5,0.038493377483443739,-0.045010879848628137,0.47250662251655634,0.66801087984862828,105.5,108.5,119.5,131.5
56,0.5,0.017992904446546859,-0.046010879848628138,0.48300709555345317,0.66701087984862828,120.5,108.5,135.5,131.5
57,0.5,0.036493377483443737,-0.048010879848628139,0.47050662251655634,0.66501087984862828,136.5,108.5,150.5,131.5
58,0.5,0.14549716177861877,-0.042007568590350021,0.33150283822138132,0.45400756859035013,181.5,60.5,187.5,76.5
59,0.5,0.12699668874172187,-0.21351040681173128,0.34400331125827821,0.46851040681173128,104.5,37.5,111.5,59.5
